sg_uf;ds_cargo;nr_candidato;nm_candidato;sg_partido;ds_composicao_coligacao;nr_turno;ds_sit_tot_turno;cd_cargo;sg_ue;sq_candidato;sq_eleicao_divulga;qt_votos_nom_validos
AC;Deputado Federal;1000;ANTÔNIA LUCILEIA CRUZ RAMOS CAMARA;REPUBLICANOS;REPUBLICANOS;1;Eleito por QP;6;AC;10001619990;2040602022;16280
AC;Deputado Federal;1010;ROBERTO DUARTE JUNIOR;REPUBLICANOS;REPUBLICANOS;1;Eleito por média;6;AC;10001619993;2040602022;14522
AC;Deputado Federal;1022;KEILIANE NUNES DE MELO CORDEIRO;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;AC;10001619992;2040602022;10092
AC;Deputado Federal;1023;KATIANNY DA SILVA ARAÚJO;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;AC;10001619995;2040602022;90
AC;Deputado Federal;1044;EUDEMIR GOMES BEZERRA;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;AC;10001619996;2040602022;1649
AC;Deputado Federal;1080;GERALDO ISRAEL MILANI DE NOGUEIRA;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;AC;10001619994;2040602022;13464
AC;Deputado Federal;1090;DIEGO PABLO PAZ GOMES;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;AC;10001619991;2040602022;1478
AC;Deputado Federal;1100;JOSÉ ADRIANO RIBEIRO DA SILVA;PP;PP;1;Suplente;6;AC;10001621649;2040602022;10623
AC;Deputado Federal;1101;MARIA DO SOCORRO NERI MEDEIROS DE SOUZA;PP;PP;1;Eleito por QP;6;AC;10001621643;2040602022;25842
AC;Deputado Federal;1106;SAMIR FIGUEIREDO BESTENE;PP;PP;1;Suplente;6;AC;10001621645;2040602022;7436
AC;Deputado Federal;1111;GEHLEN DINIZ ANDRADE;PP;PP;1;Eleito por média;6;AC;10001621650;2040602022;19560
AC;Deputado Federal;1122;JOSÉ ESTEPHAN BARBARY FILHO;PP;PP;1;Eleito por média;6;AC;10001621646;2040602022;19958
AC;Deputado Federal;1123;ELIATIAN DA SILVA NOGUEIRA;PP;PP;1;Suplente;6;AC;10001621647;2040602022;2258
AC;Deputado Federal;1133;MARIA SOCORRO SOARES DE OLIVEIRA;PP;PP;1;Suplente;6;AC;10001621644;2040602022;883
AC;Deputado Federal;1144;EDSON BRAGA RODRIGUES;PP;PP;1;Suplente;6;AC;10001621651;2040602022;4097
AC;Deputado Federal;1177;GIRLENE DA SILVA TEIXEIRA;PP;PP;1;Suplente;6;AC;10001621648;2040602022;647
AC;Deputado Federal;1200;MARIA ROSILENE DANTAS BARROS;PDT;PDT;1;Não eleito;6;AC;10001622406;2040602022;165
AC;Deputado Federal;1212;JESUS SERGIO DE MENEZES;PDT;PDT;1;Não eleito;6;AC;10001622408;2040602022;9536
AC;Deputado Federal;1221;MARIA DE JESUS GOMES DA SILVA CAVALCANTE;PDT;PDT;1;Não eleito;6;AC;10001622411;2040602022;681
AC;Deputado Federal;1222;RALPH LUIS DO NASCIMENTO FERNANDES;PDT;PDT;1;Não eleito;6;AC;10001622407;2040602022;1087
AC;Deputado Federal;1223;ADRIANA DA SILVA MELO;PDT;PDT;1;Não eleito;6;AC;10001622413;2040602022;420
AC;Deputado Federal;1225;RAYNER DE ARAUJO NERI;PDT;PDT;1;Não eleito;6;AC;10001622405;2040602022;314
AC;Deputado Federal;1227;EMIR JOSE NOGUEIRA MENDONÇA;PDT;PDT;1;Não eleito;6;AC;10001622409;2040602022;524
AC;Deputado Federal;1234;JORGE LUIS SILVA E SILVA;PDT;PDT;1;Não eleito;6;AC;10001622410;2040602022;883
AC;Deputado Federal;1277;ORLEILSON GONÇALVES CAMELI;PDT;PDT;1;Não eleito;6;AC;10001622412;2040602022;5973
AC;Deputado Federal;1300;MARIA SANTIAGO DE LIMA;PT;PT / PV / PC do B;1;Não eleito;6;AC;10001614198;2040602022;899
AC;Deputado Federal;1312;HENRY ANTÔNIO SILVA NOGUEIRA;PT;PT / PV / PC do B;1;Não eleito;6;AC;10001613551;2040602022;1042
AC;Deputado Federal;1313;FRANCIMAR FERNANDES DE ALBUQUERQUE;PT;PT / PV / PC do B;1;Não eleito;6;AC;10001614195;2040602022;3893
AC;Deputado Federal;1314;IRENÍ HERCULANO UCHÔA MOURA;PT;PT / PV / PC do B;1;Não eleito;6;AC;10001614196;2040602022;464
AC;Deputado Federal;1331;LEONARDO CUNHA DE BRITO;PT;PT / PV / PC do B;1;Não eleito;6;AC;10001613550;2040602022;12304
AC;Deputado Federal;1500;WHERLES FERNANDES DA ROCHA;MDB;MDB;1;Não eleito;6;AC;10001642339;2040602022;5632
AC;Deputado Federal;1505;EDITH MONTES DO NASCIMENTO DE QUEIROIS;MDB;MDB;1;Não eleito;6;AC;10001724875;2040602022;88
AC;Deputado Federal;1507;ALDA RADINE CASTRO DE ANDRADE NERY;MDB;MDB;1;Não eleito;6;AC;10001642336;2040602022;32
AC;Deputado Federal;1512;AMARALDO PASCOAL UCHOA PINHEIRO;MDB;MDB;1;Não eleito;6;AC;10001642337;2040602022;353
AC;Deputado Federal;1515;JESSICA ROJAS SALES;MDB;MDB;1;Não eleito;6;AC;10001642333;2040602022;20500
AC;Deputado Federal;1555;FLAVIANO FLAVIO BAPTISTA DE MELO;MDB;MDB;1;Não eleito;6;AC;10001642332;2040602022;7406
AC;Deputado Federal;1567;RAPHAEL LUIZ BASTOS JUNIOR;MDB;MDB;1;Não eleito;6;AC;10001642334;2040602022;3017
AC;Deputado Federal;1568;JEFFERSON MONTEIRO SOARES;MDB;MDB;1;Não eleito;6;AC;10001642338;2040602022;201
AC;Deputado Federal;1569;FRANCISCO HAMILTON D' AVILA LUCENA;MDB;MDB;1;Não eleito;6;AC;10001642335;2040602022;694
AC;Deputado Federal;1800;IUNA BARROS CHAVES;REDE;REDE / PSOL;1;Não eleito;6;AC;10001670806;2040602022;107
AC;Deputado Federal;1818;NINAWA INU PEREIRA NUNES HUNI KUI;REDE;REDE / PSOL;1;Não eleito;6;AC;10001595345;2040602022;2794
AC;Deputado Federal;1900;ARTUR LIBORINIO DOS SANTOS LIMA NETO;PODE;PODE;1;Não eleito;6;AC;10001655721;2040602022;3328
AC;Deputado Federal;1909;IZABELLE ARAÚJO DO NASCIMENTO;PODE;PODE;1;Não eleito;6;AC;10001655718;2040602022;1921
AC;Deputado Federal;1910;LUDMILLA CRISTINA FERNANDES CAVALCANTE;PODE;PODE;1;Não eleito;6;AC;10001655723;2040602022;1153
AC;Deputado Federal;1911;LEILA MARIA HOLANDA DA CONCEIÇÃO;PODE;PODE;1;Não eleito;6;AC;10001655722;2040602022;1061
AC;Deputado Federal;1919;RODRIGO DAMASCENO CATAO;PODE;PODE;1;Não eleito;6;AC;10001655720;2040602022;5919
AC;Deputado Federal;1920;LUIZ GONZAGA DE LIMA REGO;PODE;PODE;1;Não eleito;6;AC;10001655719;2040602022;731
AC;Deputado Federal;1933;MARCELO ALEXANDRE GANUM BIMBI;PODE;PODE;1;Não eleito;6;AC;10001655724;2040602022;381
AC;Deputado Federal;1991;ISRAEL AQUILA RODRIGUES DA SILVA;PODE;PODE;1;Não eleito;6;AC;10001655717;2040602022;372
AC;Deputado Federal;1999;BRUNO MORAES CARDOSO;PODE;PODE;1;Não eleito;6;AC;10001655725;2040602022;5373
AC;Deputado Federal;2000;CARLOS ALBERTO SILVA DO NASCIMENTO;PSC;PSC;1;Não eleito;6;AC;10001723626;2040602022;327
AC;Deputado Federal;2020;JECE LUIZ DA SILVA FERREIRA;PSC;PSC;1;Não eleito;6;AC;10001738921;2040602022;246
AC;Deputado Federal;2022;LUANA WELLY DA SILVA ARAUJO;PSC;PSC;1;Não eleito;6;AC;10001723625;2040602022;107
AC;Deputado Federal;2323;MARIA ODETE OLIVEIRA DA CONCEIÇÃO SAMPAIO;CIDADANIA;CIDADANIA / PSDB;1;Não eleito;6;AC;10001716344;2040602022;119
AC;Deputado Federal;2345;CARLOS LEANDRO DA COSTA SOUSA;CIDADANIA;CIDADANIA / PSDB;1;Não eleito;6;AC;10001716348;2040602022;273
AC;Deputado Federal;3322;JOSÉ RIBAMAR FERNANDES DE LIMA;PMN;PMN;1;Não eleito;6;AC;10001655354;2040602022;40
AC;Deputado Federal;3344;ANTONIO DANTAS DA SILVA;PMN;PMN;1;Não eleito;6;AC;10001655352;2040602022;50
AC;Deputado Federal;3355;ROZANA SOUSA DO NASCIMENTO;PMN;PMN;1;Não eleito;6;AC;10001655355;2040602022;29
AC;Deputado Federal;3600;UZIR SANTOS DE LIMA;AGIR;AGIR;1;Não eleito;6;AC;10001614247;2040602022;26
AC;Deputado Federal;3603;NILVA MARIA SANTOS DANIEL;AGIR;AGIR;1;Não eleito;6;AC;10001614245;2040602022;16
AC;Deputado Federal;3628;SORAIA RAMALHO DO NASCIMENTO;AGIR;AGIR;1;Não eleito;6;AC;10001614248;2040602022;13
AC;Deputado Federal;3636;RAIMUNDO JINKINGS DE MELO;AGIR;AGIR;1;Não eleito;6;AC;10001614246;2040602022;50
AC;Deputado Federal;3654;EMILSON CHAVES DA SILVA;AGIR;AGIR;1;Não eleito;6;AC;10001614242;2040602022;30
AC;Deputado Federal;3663;FRANCISCO SARAIVA GAMA DE SOUZA;AGIR;AGIR;1;Não eleito;6;AC;10001614243;2040602022;105
AC;Deputado Federal;3678;JHONATHAN MARTINS DA COSTA;AGIR;AGIR;1;Não eleito;6;AC;10001614240;2040602022;52
AC;Deputado Federal;4000;FRANCISCO EVANDRO ROSAS DA COSTA;PSB;PSB;1;Não eleito;6;AC;10001649416;2040602022;682
AC;Deputado Federal;4004;RIZOMAR DOS SANTOS DE ARAÚJO;PSB;PSB;1;Não eleito;6;AC;10001649412;2040602022;338
AC;Deputado Federal;4040;THOR OLIVEIRA DANTAS;PSB;PSB;1;Não eleito;6;AC;10001649411;2040602022;3424
AC;Deputado Federal;4044;LÚBIA ARAÚJO DE LIMA;PSB;PSB;1;Não eleito;6;AC;10001649413;2040602022;248
AC;Deputado Federal;4055;RUBBY DA SILVA RODRIGUES;PSB;PSB;1;Não eleito;6;AC;10001649410;2040602022;512
AC;Deputado Federal;4077;MARIA ROSINEIA DA SILVA FROTA;PSB;PSB;1;Não eleito;6;AC;10001649415;2040602022;367
AC;Deputado Federal;4088;QUELE CRISTINA OLIVEIRA DA SILVA;PSB;PSB;1;Não eleito;6;AC;10001649417;2040602022;245
AC;Deputado Federal;4333;MAURA MARIA DE AQUINO PENHA;PV;PT / PV / PC do B;1;Não eleito;6;AC;10001614194;2040602022;89
AC;Deputado Federal;4343;CLAUDIO EZEQUIEL PASSAMANI;PV;PT / PV / PC do B;1;Não eleito;6;AC;10001614193;2040602022;1941
AC;Deputado Federal;4401;LUIZ ANUTE DOS SANTOS;UNIÃO;UNIÃO;1;Suplente;6;AC;10001612490;2040602022;1332
AC;Deputado Federal;4411;EMILIO VIRGILIO LIMA DE OLIVEIRA;UNIÃO;UNIÃO;1;Suplente;6;AC;10001612485;2040602022;2336
AC;Deputado Federal;4412;HIAMAR DE PAIVA PINHEIRO;UNIÃO;UNIÃO;1;Suplente;6;AC;10001612489;2040602022;1371
AC;Deputado Federal;4417;PEDRO VALERIO DE ARAUJO;UNIÃO;UNIÃO;1;Suplente;6;AC;10001612492;2040602022;2164
AC;Deputado Federal;4422;ULYSSES FREITAS PEREIRA DE ARAUJO;UNIÃO;UNIÃO;1;Eleito por média;6;AC;10001612487;2040602022;21075
AC;Deputado Federal;4444;FABIO GONÇALVES DE RUEDA;UNIÃO;UNIÃO;1;Suplente;6;AC;10001612488;2040602022;12608
AC;Deputado Federal;4455;ROZIMEIRE RIBEIRO ANDRADE;UNIÃO;UNIÃO;1;Eleito por QP;6;AC;10001612486;2040602022;21285
AC;Deputado Federal;4477;MIRLA MORAES MIRANDA MARIANO;UNIÃO;UNIÃO;1;Suplente;6;AC;10001612491;2040602022;4238
AC;Deputado Federal;4488;EDUARDO OVIDIO BORGES DE VELLOSO VIANNA;UNIÃO;UNIÃO;1;Eleito por média;6;AC;10001612484;2040602022;16786
AC;Deputado Federal;4500;MINORU MARTINS KINPARA;PSDB;CIDADANIA / PSDB;1;Não eleito;6;AC;10001716346;2040602022;19077
AC;Deputado Federal;4511;NORMANDO RODRIGUES SALES;PSDB;CIDADANIA / PSDB;1;Não eleito;6;AC;10001716340;2040602022;3887
AC;Deputado Federal;4515;MARCIA MARIA SOUZA DA SILVA;PSDB;CIDADANIA / PSDB;1;Não eleito;6;AC;10001716345;2040602022;253
AC;Deputado Federal;4522;JOÃO RICARDO PERES LEORNE;PSDB;CIDADANIA / PSDB;1;Não eleito;6;AC;10001716343;2040602022;668
AC;Deputado Federal;4533;JOSÉ MANOEL DOS SANTOS;PSDB;CIDADANIA / PSDB;1;Não eleito;6;AC;10001716347;2040602022;609
AC;Deputado Federal;4545;SÉRGIO SEBASTIÃO DE BARROS;PSDB;CIDADANIA / PSDB;1;Não eleito;6;AC;10001716341;2040602022;3491
AC;Deputado Federal;4555;LANNA CARMEN VAZ DE ARAUJO;PSDB;CIDADANIA / PSDB;1;Não eleito;6;AC;10001716342;2040602022;4711
AC;Deputado Federal;5011;JOSE DE SOUZA ROCHA;PSOL;REDE / PSOL;1;Não eleito;6;AC;10001595343;2040602022;120
AC;Deputado Federal;5012;WILLIAN DOS SANTOS FRANCA;PSOL;REDE / PSOL;1;Não eleito;6;AC;10001595347;2040602022;217
AC;Deputado Federal;5020;ROGÉRIO DA SILVA E SILVA;PSOL;REDE / PSOL;1;Não eleito;6;AC;10001595344;2040602022;176
AC;Deputado Federal;5022;MARIA CRISTINA LIMA CARUTA;PSOL;REDE / PSOL;1;Não eleito;6;AC;10001595346;2040602022;114
AC;Deputado Federal;5055;MARIA NILDA ROSA SAUL;PSOL;REDE / PSOL;1;Não eleito;6;AC;10001595342;2040602022;175
AC;Deputado Federal;5115;NAZARE GONÇALVES PEIXOTO;PATRIOTA;PATRIOTA;1;Não eleito;6;AC;10001670873;2040602022;21
AC;Deputado Federal;5122;RENILDO SOUZA DE JESUS;PATRIOTA;PATRIOTA;1;Não eleito;6;AC;10001670874;2040602022;307
AC;Deputado Federal;5123;CLARA REGINA DUTRA DA SILVA;PATRIOTA;PATRIOTA;1;Não eleito;6;AC;10001670870;2040602022;127
AC;Deputado Federal;5133;MANOEL DO CARMO SILVA;PATRIOTA;PATRIOTA;1;Não eleito;6;AC;10001670872;2040602022;44
AC;Deputado Federal;5151;JORGE HENRIQUE MELO MULATO;PATRIOTA;PATRIOTA;1;Não eleito;6;AC;10001670871;2040602022;57
AC;Deputado Federal;5188;ANTONIO JOSÉ DA SILVA SANTANA;PATRIOTA;PATRIOTA;1;Não eleito;6;AC;10001670869;2040602022;595
AC;Deputado Federal;5500;MOISES BARROS DE MEDEIROS;PSD;PSD;1;Não eleito;6;AC;10001601539;2040602022;933
AC;Deputado Federal;5511;FRANCISCO DA SILVA PIYÃKO;PSD;PSD;1;Não eleito;6;AC;10001601537;2040602022;2206
AC;Deputado Federal;5522;MARIA JESUITA ARRUDA DA SILVA;PSD;PSD;1;Não eleito;6;AC;10001601534;2040602022;6148
AC;Deputado Federal;5523;ROSANA SOUSA DO NASCIMENTO;PSD;PSD;1;Não eleito;6;AC;10001601535;2040602022;3925
AC;Deputado Federal;5533;SUELLEN CARLOS DA SILVA MORAIS;PSD;PSD;1;Não eleito;6;AC;10001601531;2040602022;2448
AC;Deputado Federal;5544;GESSI NASCIMENTO DA SILVA;PSD;PSD;1;Não eleito;6;AC;10001601538;2040602022;1686
AC;Deputado Federal;5555;SIRLENE OLIVEIRA DA CUNHA;PSD;PSD;1;Não eleito;6;AC;10001601532;2040602022;3270
AC;Deputado Federal;5577;CLERTON GASPAR DE SOUZA;PSD;PSD;1;Não eleito;6;AC;10001601536;2040602022;1372
AC;Deputado Federal;5588;JOSE JUAREZ LEITÃO DOS SANTOS;PSD;PSD;1;Não eleito;6;AC;10001601533;2040602022;1497
AC;Deputado Federal;6513;MARIA PERPETUA DE ALMEIDA;PC do B;PT / PV / PC do B;1;Não eleito;6;AC;10001614197;2040602022;14914
AC;Deputado Federal;6565;JOSÉ NUNES DA CRUZ;PC do B;PT / PV / PC do B;1;Não eleito;6;AC;10001613552;2040602022;140
AC;Deputado Federal;7712;MARIA MIRLE DO NASCIMENTO CESAR DE SOUSA;SOLIDARIEDADE;SOLIDARIEDADE;1;Não eleito;6;AC;10001643696;2040602022;520
AC;Deputado Federal;7727;ANDERSON LIMA DE ANDRADE BRITO;SOLIDARIEDADE;SOLIDARIEDADE;1;Não eleito;6;AC;10001643698;2040602022;200
AC;Deputado Federal;7733;JESUS RODRIGUES DA SILVA;SOLIDARIEDADE;SOLIDARIEDADE;1;Não eleito;6;AC;10001643701;2040602022;398
AC;Deputado Federal;7737;MARIA DAMAIRA AGUIAR DE SOUZA;SOLIDARIEDADE;SOLIDARIEDADE;1;Não eleito;6;AC;10001643704;2040602022;172
AC;Deputado Federal;7770;ISNAILDA DE SOUZA DA SILVA GONDIM;SOLIDARIEDADE;SOLIDARIEDADE;1;Não eleito;6;AC;10001643699;2040602022;379
AC;Deputado Federal;7777;LICIA MARA NASCIMENTO DE VASCONCELOS FIDELIS;SOLIDARIEDADE;SOLIDARIEDADE;1;Não eleito;6;AC;10001643702;2040602022;367
AC;Deputado Federal;7788;EDIGLEY DE SOUZA ROSENDO;SOLIDARIEDADE;SOLIDARIEDADE;1;Não eleito;6;AC;10001643703;2040602022;120
AC;Deputado Federal;7789;JOSÉ JANES GOMES DA SILVA;SOLIDARIEDADE;SOLIDARIEDADE;1;Não eleito;6;AC;10001643700;2040602022;1636
AC;Deputado Federal;7799;MAURICIO DINIZ LIMA;SOLIDARIEDADE;SOLIDARIEDADE;1;Não eleito;6;AC;10001643697;2040602022;193
AC;Deputado Federal;9000;MARCOS FABRICIO DO NASCIMENTO TELLES;PROS;PROS;1;Não eleito;6;AC;10001606133;2040602022;217
AC;Deputado Federal;9009;ANA PAULA DOS SANTOS SILVA;PROS;PROS;1;Não eleito;6;AC;10001606134;2040602022;85
AC;Deputado Federal;9011;JONILSON CABRAL DOS SANTOS;PROS;PROS;1;Não eleito;6;AC;10001606126;2040602022;36
AC;Deputado Federal;9033;ROGERIO BARROS DE LIMA;PROS;PROS;1;Não eleito;6;AC;10001606129;2040602022;206
AC;Deputado Federal;9044;EDNA APARECIDA NANTES DE CASTRO;PROS;PROS;1;Não eleito;6;AC;10001606127;2040602022;22
AC;Deputado Federal;9090;RAMÃO VIEIRA DE OLIVEIRA;PROS;PROS;1;Não eleito;6;AC;10001606130;2040602022;230
AC;Deputado Federal;9099;WILLINGTON DE MORAIS FERREIRA;PROS;PROS;1;Não eleito;6;AC;10001606131;2040602022;129
AL;Deputado Federal;1000;FRANCISCO JOÃO CARVALHO BELTRÃO;REPUBLICANOS;REPUBLICANOS;1;Não eleito;6;AL;20001652454;2040602022;21408
AL;Deputado Federal;1010;NIVALDO FERREIRA DE ALBUQUERQUE NETO;REPUBLICANOS;REPUBLICANOS;1;Não eleito;6;AL;20001652450;2040602022;67697
AL;Deputado Federal;1011;JOSÉ NILTON LIMA DE OLIVEIRA;REPUBLICANOS;REPUBLICANOS;1;Não eleito;6;AL;20001652451;2040602022;14696
AL;Deputado Federal;1014;JOSÉ GILVAN RIBEIRO DE ALMEIDA FILHO;REPUBLICANOS;REPUBLICANOS;1;Não eleito;6;AL;20001652453;2040602022;8699
AL;Deputado Federal;1020;LEILA ANDRÉA LESSA LIMA DE MEDEIROS;REPUBLICANOS;REPUBLICANOS;1;Não eleito;6;AL;20001728098;2040602022;532
AL;Deputado Federal;1022;JOSAN LEITE PEREIRA BARROS;REPUBLICANOS;REPUBLICANOS;1;Não eleito;6;AL;20001652449;2040602022;5697
AL;Deputado Federal;1033;VALQUIRIA RAQUEL FERREIRA DA COSTA;REPUBLICANOS;REPUBLICANOS;1;Não eleito;6;AL;20001652456;2040602022;9206
AL;Deputado Federal;1045;MOSABELLE RODRIGUES BRASILEIRO MONTEIRO;REPUBLICANOS;REPUBLICANOS;1;Não eleito;6;AL;20001652457;2040602022;9079
AL;Deputado Federal;1077;ANTONIO PALMERY MELO NETO;REPUBLICANOS;REPUBLICANOS;1;Não eleito;6;AL;20001652455;2040602022;4733
AL;Deputado Federal;1088;JOSE AURELIO DE OLIVEIRA;REPUBLICANOS;REPUBLICANOS;1;Não eleito;6;AL;20001652452;2040602022;2323
AL;Deputado Federal;1100;GILVAN GOMES BARROS;PP;PP;1;Suplente;6;AL;20001614177;2040602022;53732
AL;Deputado Federal;1111;ARTHUR CESAR PEREIRA DE LIRA;PP;PP;1;Eleito por QP;6;AL;20001614175;2040602022;219452
AL;Deputado Federal;1122;FLAVIO ANTONIO MORENO DA SILVA;PP;PP;1;Suplente;6;AL;20001614176;2040602022;15435
AL;Deputado Federal;1123;MARLY RIBEIRO DE SOUZA APRIGIO;PP;PP;1;Suplente;6;AL;20001614184;2040602022;1475
AL;Deputado Federal;1133;JOAO VICTOR LOUREIRO PESSOA CATUNDA;PP;PP;1;Suplente;6;AL;20001614183;2040602022;24754
AL;Deputado Federal;1144;MARIA DA CONCEIÇÃO TEIXEIRA TAVARES;PP;PP;1;Suplente;6;AL;20001614179;2040602022;1633
AL;Deputado Federal;1155;DANIEL BARBOSA DE ALMEIDA SILVA;PP;PP;1;Eleito por média;6;AL;20001614181;2040602022;63385
AL;Deputado Federal;1177;LARA LIRA DE OMENA;PP;PP;1;Suplente;6;AL;20001614178;2040602022;5443
AL;Deputado Federal;1190;FABIO MICHEY COSTA DA SILVA;PP;PP;1;Eleito por média;6;AL;20001614182;2040602022;60767
AL;Deputado Federal;1199;MARX BELTRÃO LIMA SIQUEIRA;PP;PP;1;Eleito por QP;6;AL;20001614180;2040602022;88512
AL;Deputado Federal;1200;ISAAC SILVA DE LIMA;PDT;PDT;1;Não eleito;6;AL;20001698517;2040602022;1934
AL;Deputado Federal;1209;LUIZ FERNANDES ALVES JÚNIOR;PDT;PDT;1;Não eleito;6;AL;20001698521;2040602022;123
AL;Deputado Federal;1212;GERALDO CARVALHO DE OLIVEIRA NETO;PDT;PDT;1;Não eleito;6;AL;20001698525;2040602022;2264
AL;Deputado Federal;1213;ANDREA LUZ DA SILVA;PDT;PDT;1;Não eleito;6;AL;20001698524;2040602022;570
AL;Deputado Federal;1218;VALDEMIR SOARES DE OLIVEIRA;PDT;PDT;1;Não eleito;6;AL;20001698520;2040602022;66
AL;Deputado Federal;1222;LINDDA FLÁVIA MACHADO CANUTO CHAVES;PDT;PDT;1;Não eleito;6;AL;20001698522;2040602022;428
AL;Deputado Federal;1224;EUCENIA MARIA VIEIRA;PDT;PDT;1;Não eleito;6;AL;20001698526;2040602022;190
AL;Deputado Federal;1233;CICERO AURELIANO;PDT;PDT;1;Não eleito;6;AL;20001698519;2040602022;1495
AL;Deputado Federal;1234;CARLOS ANTONIO ALVES DE SOUZA;PDT;PDT;1;Não eleito;6;AL;20001698523;2040602022;2934
AL;Deputado Federal;1244;SERGIO FELISMINO DOS SANTOS;PDT;PDT;1;Não eleito;6;AL;20001698518;2040602022;381
AL;Deputado Federal;1300;MARCIA DANIELLI SILVA DE ASSUNÇÃO;PT;PT / PV / PC do B;1;Suplente;6;AL;20001610331;2040602022;3705
AL;Deputado Federal;1313;PAULO FERNANDO DOS SANTOS;PT;PT / PV / PC do B;1;Eleito por média;6;AL;20001610332;2040602022;65814
AL;Deputado Federal;1400;WELLINGTON RODRIGUES FRAGOSO;PTB;PTB;1;Não eleito;6;AL;20001697455;2040602022;1021
AL;Deputado Federal;1414;MARIA DE FÁTIMA RIBEIRO DE OLIVEIRA;PTB;PTB;1;Não eleito;6;AL;20001697458;2040602022;973
AL;Deputado Federal;1415;ISMAEL DA GUIA SILVA;PTB;PTB;1;Não eleito;6;AL;20001697457;2040602022;3533
AL;Deputado Federal;1440;EBER CARLOS GOES SALES LEÃO DE OLIVEIRA;PTB;PTB;1;Não eleito;6;AL;20001697452;2040602022;2329
AL;Deputado Federal;1441;JAMERSON FERNANDES BEZERRA FRANÇA;PTB;PTB;1;Não eleito;6;AL;20001697451;2040602022;1121
AL;Deputado Federal;1444;PEDRO CARLOS TENÓRIO CAVALCANTI;PTB;PTB;1;Não eleito;6;AL;20001724142;2040602022;0
AL;Deputado Federal;1456;JOYCE SUELLEN NASCIMENTO SILVA;PTB;PTB;1;Não eleito;6;AL;20001697450;2040602022;99
AL;Deputado Federal;1481;DAYSE VANDERLEI LINS;PTB;PTB;1;Não eleito;6;AL;20001697456;2040602022;35
AL;Deputado Federal;1499;FRANCISCO DE SOUZA IRMÃO;PTB;PTB;1;Não eleito;6;AL;20001697454;2040602022;509
AL;Deputado Federal;1500;LAISE LIMA VIEIRA;MDB;MDB;1;Suplente;6;AL;20001653890;2040602022;3520
AL;Deputado Federal;1510;RAFAEL DE GOES BRITO;MDB;MDB;1;Eleito por média;6;AL;20001653888;2040602022;58134
AL;Deputado Federal;1511;SEVERINO DE LIRA PESSOA;MDB;MDB;1;Suplente;6;AL;20001653894;2040602022;32508
AL;Deputado Federal;1515;ISNALDO BULHÕES BARROS JÚNIOR;MDB;MDB;1;Eleito por QP;6;AL;20001653892;2040602022;83965
AL;Deputado Federal;1516;MARCOS ANDRÉ RAMALHO MARTINS;MDB;MDB;1;Suplente;6;AL;20001653893;2040602022;6277
AL;Deputado Federal;1551;FERNANDO ANTÔNIO MACEDO HOLANDA;MDB;MDB;1;Suplente;6;AL;20001653886;2040602022;3966
AL;Deputado Federal;1555;SILVANIA BATINGA DE OLIVEIRA BARBOSA;MDB;MDB;1;Suplente;6;AL;20001653895;2040602022;14193
AL;Deputado Federal;1566;MAURÍCIO QUINTELLA MALTA LESSA;MDB;MDB;1;Suplente;6;AL;20001653891;2040602022;34097
AL;Deputado Federal;1588;JULLYENE CRISTINE LINS ROCHA;MDB;MDB;1;Suplente;6;AL;20001653889;2040602022;671
AL;Deputado Federal;1599;MANOEL GERAERTES ALVES CRUZ;MDB;MDB;1;Suplente;6;AL;20001653887;2040602022;7990
AL;Deputado Federal;1616;PAULO SÉRGIO DA SILVA FALCÃO;PSTU;PSTU;1;Não eleito;6;AL;20001605787;2040602022;256
AL;Deputado Federal;2323;JOSÉ REGIS BARROS CAVALCANTE;CIDADANIA;CIDADANIA / PSDB;1;Não eleito;6;AL;20001716821;2040602022;2417
AL;Deputado Federal;2345;ISABELLA CARLA SILVA GOUVEIA;CIDADANIA;CIDADANIA / PSDB;1;Não eleito;6;AL;20001716827;2040602022;515
AL;Deputado Federal;2700;JOSIMAR FIRMINO DA SILVA;DC;DC;1;Não eleito;6;AL;20001653947;2040602022;173
AL;Deputado Federal;2727;EDIERSON GOMES DA SILVA;DC;DC;1;Não eleito;6;AL;20001653949;2040602022;0
AL;Deputado Federal;2820;SUZANA RAQUEL FERREIRA DE ALCANTARA;PRTB;PRTB;1;Não eleito;6;AL;20001723476;2040602022;0
AL;Deputado Federal;2929;MARINA NOBRE TENÓRIO CRISÓSTOMO;PCO;PCO;1;Não eleito;6;AL;20001700145;2040602022;55
AL;Deputado Federal;2930;LEONARDO ARMANDO NUNES SOARES FILHO;PCO;PCO;1;Não eleito;6;AL;20001700144;2040602022;19
AL;Deputado Federal;3300;MARIA JOSÉ DO NASCIMENTO SILVA;PMN;PMN;1;Não eleito;6;AL;20001698714;2040602022;50
AL;Deputado Federal;3313;ISMAEL DAMIÃO DE OLIVEIRA;PMN;PMN;1;Não eleito;6;AL;20001698711;2040602022;365
AL;Deputado Federal;3333;MARCELO ANTÔNIO DE ALBUQUERQUE CAVALCANTE;PMN;PMN;1;Não eleito;6;AL;20001698713;2040602022;357
