sg_uf;ds_cargo;nr_candidato;nm_candidato;sg_partido;ds_composicao_coligacao;nr_turno;ds_sit_tot_turno;cd_cargo;sg_ue;sq_candidato;sq_eleicao_divulga;qt_votos_nom_validos
SP;Deputado Federal;2277;MIGUEL LOMBARDI;PL;PL;1;Eleito por QP;6;SP;250001611371;2040602022;107869
SP;Deputado Federal;1047;LEONICE LEONCIA DOS SANTOS;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;SP;250001611847;2040602022;407
SP;Deputado Federal;1514;LIDIANI ROCHA FERREIRA;MDB;MDB;1;Suplente;6;SP;250001611271;2040602022;386
SP;Deputado Federal;1020;LUIS CLAUDIO FERNANDES MIRANDA;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;SP;250001611871;2040602022;8931
SP;Deputado Federal;1245;DIJAIR DE JESUS ALMEIDA;PDT;PDT;1;Não eleito;6;SP;250001643717;2040602022;1847
SP;Deputado Federal;1319;PEDRO TOURINHO DE SIQUEIRA;PT;PT / PV / PC do B;1;Suplente;6;SP;250001610649;2040602022;74729
SP;Deputado Federal;1032;DANUTTA DE FIGUEIREDO FALCÃO ROSSETO;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;SP;250001611844;2040602022;4730
SP;Deputado Federal;3502;ARTHUR BRAGANCA DE VASCONCELLOS WEINTRAUB;PMB;PMB;1;Não eleito;6;SP;250001635933;2040602022;1990
SP;Deputado Federal;3522;MARIA CONCEIÇÃO FRANCO DELFINO;PMB;PMB;1;Não eleito;6;SP;250001635948;2040602022;362
SP;Deputado Federal;1471;ALTAIR CAMPANA;PTB;PTB;1;Não eleito;6;SP;250001604871;2040602022;297
SP;Deputado Federal;1554;LUIZ OTAVIO OLIVEIRA CAMPOS;MDB;MDB;1;Suplente;6;SP;250001611218;2040602022;512
SP;Deputado Federal;1128;AIRTON DOS SANTOS;PP;PP;1;Suplente;6;SP;250001611970;2040602022;895
SP;Deputado Federal;7022;ELISA CLAUDIA COUTINHO;AVANTE;AVANTE;1;Não eleito;6;SP;250001622041;2040602022;3447
SP;Deputado Federal;1819;CLAUDIO GASPAR DOTTORI;REDE;REDE / PSOL;1;Suplente;6;SP;250001613796;2040602022;495
SP;Deputado Federal;3580;EMERSON JONAS DE OLIVEIRA COSTA;PMB;PMB;1;Não eleito;6;SP;250001635958;2040602022;171
SP;Deputado Federal;1566;MARCELO DA SILVA;MDB;MDB;1;Suplente;6;SP;250001611273;2040602022;2610
SP;Deputado Federal;1902;FABRES LENE DE AQUINO DELMONDES;PODE;PODE;1;Suplente;6;SP;250001610299;2040602022;1173
SP;Deputado Federal;5113;ANDRE HENRIQUE BUENO DE OLIVEIRA;PATRIOTA;PATRIOTA;1;Não eleito;6;SP;250001620726;2040602022;1180
SP;Deputado Federal;4452;NILSON BONOME;UNIÃO;UNIÃO;1;Suplente;6;SP;250001602070;2040602022;9636
SP;Deputado Federal;4484;JEFFERSON LUIZ PEREIRA DA SILVA;UNIÃO;UNIÃO;1;Suplente;6;SP;250001602078;2040602022;1123
SP;Deputado Federal;4523;ALEXSSANDRO BUSSOLA;PSDB;CIDADANIA / PSDB;1;Suplente;6;SP;250001612137;2040602022;5716
SP;Deputado Federal;7770;FERNANDO ANTONIO MARCELO;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;6;SP;250001606079;2040602022;1805
SP;Deputado Federal;7008;IARA REGINA CORRÊA GUSMÃO;AVANTE;AVANTE;1;Não eleito;6;SP;250001622044;2040602022;154
SP;Deputado Federal;7706;EDSON FERREIRA PONTES;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;6;SP;250001606080;2040602022;1195
SP;Deputado Federal;5533;KARINA CELESTE MOURA;PSD;PSD;1;Suplente;6;SP;250001604945;2040602022;20725
SP;Deputado Federal;1550;JOÃO CURY NETO;MDB;MDB;1;Não eleito;6;SP;250001611240;2040602022;0
SP;Deputado Federal;2800;MARIA EMILIA GADELHA SERRA;PRTB;PRTB;1;Não eleito;6;SP;250001715856;2040602022;14131
SP;Deputado Federal;1124;RICARDO JORGE MUTRAN;PP;PP;1;Suplente;6;SP;250001611962;2040602022;4187
SP;Deputado Federal;5055;GUILHERME PRADO ALMEIDA DE SOUZA;PSOL;REDE / PSOL;1;Suplente;6;SP;250001613805;2040602022;2614
SP;Deputado Federal;1544;ELAINE SILVEIRA NEVES;MDB;MDB;1;Suplente;6;SP;250001611256;2040602022;627
SP;Deputado Federal;2133;MARIA JULIA SARAIVA DE CARVALHO;PCB;PCB;1;Não eleito;6;SP;250001640573;2040602022;606
SP;Deputado Federal;2202;MATHEUS DE OLIVEIRA PINTO;PL;PL;1;Suplente;6;SP;250001611356;2040602022;15166
SP;Deputado Federal;7774;SILÉA BENEDETTI DE MACEDO PEDROSO;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;6;SP;250001606075;2040602022;498
SP;Deputado Federal;1523;MARCEL DE JESUS GARCIA;MDB;MDB;1;Suplente;6;SP;250001611228;2040602022;2564
SP;Deputado Federal;2811;DIENES PEREIRA DE SOUZA;PRTB;PRTB;1;Não eleito;6;SP;250001715901;2040602022;1340
SP;Deputado Federal;1135;LEONARDO ALEX DOS SANTOS;PP;PP;1;Suplente;6;SP;250001611987;2040602022;2015
SP;Deputado Federal;7001;NORMA ELIZA HIROKO OTANI MORATO;AVANTE;AVANTE;1;Não eleito;6;SP;250001622107;2040602022;403
SP;Deputado Federal;3020;MAURICIO RAPPA SANTOS;NOVO;NOVO;1;Suplente;6;SP;250001597699;2040602022;5557
SP;Deputado Federal;5123;FLAVIO SILVA DE FREITAS;PATRIOTA;PATRIOTA;1;Não eleito;6;SP;250001620754;2040602022;5825
SP;Deputado Federal;3555;EDSON FAGUNDES DE OLIVEIRA;PMB;PMB;1;Não eleito;6;SP;250001635935;2040602022;596
SP;Deputado Federal;3699;ANTONIO CARLOS TONINI;AGIR;AGIR;1;Não eleito;6;SP;250001717138;2040602022;568
SP;Deputado Federal;7772;REGINALDO ARAUJO SENA;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;6;SP;250001606110;2040602022;1022
SP;Deputado Federal;5177;FELICIANO NAHIMY FILHO;PATRIOTA;PATRIOTA;1;Não eleito;6;SP;250001620717;2040602022;0
SP;Deputado Federal;1044;RITA DE CASSIA TRINCA PASSOS;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;SP;250001611860;2040602022;57800
SP;Deputado Federal;4055;FLÁVIO ROBERTO DE SOUZA SANT'ANNA;PSB;PSB;1;Suplente;6;SP;250001620293;2040602022;4673
SP;Deputado Federal;1483;ROBERTA CRISTINA RONCADA GASPAR;PTB;PTB;1;Não eleito;6;SP;250001604855;2040602022;161
SP;Deputado Federal;1131;SIMONE LOPES BETINI;PP;PP;1;Suplente;6;SP;250001611997;2040602022;3931
SP;Deputado Federal;4545;JOSÉ SERRA;PSDB;CIDADANIA / PSDB;1;Suplente;6;SP;250001612141;2040602022;88926
SP;Deputado Federal;1360;JOSÉ AMÉRICO ASCENCIO DIAS;PT;PT / PV / PC do B;1;Suplente;6;SP;250001610652;2040602022;42813
SP;Deputado Federal;2324;MÁRCIA ROCHA;CIDADANIA;CIDADANIA / PSDB;1;Suplente;6;SP;250001612101;2040602022;2858
SP;Deputado Federal;7727;LUIZ DE SOUZA ARRAES;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;6;SP;250001606092;2040602022;1774
SP;Deputado Federal;7036;ADEMIR RODRIGUES PEREIRA;AVANTE;AVANTE;1;Não eleito;6;SP;250001622058;2040602022;2786
SP;Deputado Federal;3318;SOLANGE DE SOUZA;PMN;PMN;1;Não eleito;6;SP;250001613981;2040602022;104
SP;Deputado Federal;3024;MARIA DE FÁTIMA PAULA BAULÉ;NOVO;NOVO;1;Suplente;6;SP;250001597714;2040602022;1043
SP;Deputado Federal;9065;APARECIDO RUBENS DE ANDRADE;PROS;PROS;1;Não eleito;6;SP;250001677865;2040602022;162
SP;Deputado Federal;4507;FÁBIO NOVAIS MAGALHÃES;PSDB;CIDADANIA / PSDB;1;Suplente;6;SP;250001725452;2040602022;177
SP;Deputado Federal;2210;CARLA ZAMBELLI SALGADO DE OLIVEIRA;PL;PL;1;Eleito por QP;6;SP;250001611365;2040602022;946244
SP;Deputado Federal;4424;JAQUELINE DOMINGOS SAVIO MARTINS DO NASCIMENTO;UNIÃO;UNIÃO;1;Suplente;6;SP;250001602026;2040602022;606
SP;Deputado Federal;1575;EDMILSON DE SOUZA VIEIRA FEITOSA;MDB;MDB;1;Suplente;6;SP;250001611253;2040602022;850
SP;Deputado Federal;5570;WALTER SHINDI IIHOSHI;PSD;PSD;1;Suplente;6;SP;250001604962;2040602022;55027
SP;Deputado Federal;2262;CATIA NUNES DE ABREU;PL;PL;1;Suplente;6;SP;250001611372;2040602022;1914
SP;Deputado Federal;2234;LUIZ FELIPE DE ANDRADE FOLGOSI;PL;PL;1;Suplente;6;SP;250001611322;2040602022;30921
SP;Deputado Federal;2209;CRISTIANE FERREIRA DA SILVA;PL;PL;1;Suplente;6;SP;250001611320;2040602022;5450
SP;Deputado Federal;4016;ROBERTO NOVAES REIS;PSB;PSB;1;Suplente;6;SP;250001620301;2040602022;383
SP;Deputado Federal;1201;ERICK JOSÉ ELOI DO NASCIMENTO;PDT;PDT;1;Não eleito;6;SP;250001643711;2040602022;1979
SP;Deputado Federal;1414;ADRILLES REIS JORGE;PTB;PTB;1;Não eleito;6;SP;250001604867;2040602022;91485
SP;Deputado Federal;1288;ADRIANO CESAR DA SILVEIRA ZAMBELLI;PDT;PDT;1;Não eleito;6;SP;250001643712;2040602022;3130
SP;Deputado Federal;3393;DANIEL OCTACÍLIO DE PAULA;PMN;PMN;1;Não eleito;6;SP;250001613943;2040602022;93
SP;Deputado Federal;7072;NATÁLIA ROBERTA MASSI SOLERA;AVANTE;AVANTE;1;Não eleito;6;SP;250001622065;2040602022;262
SP;Deputado Federal;2044;DAVID DE OLIVEIRA RUFATO;PSC;PSC;1;Suplente;6;SP;250001643881;2040602022;4541
SP;Deputado Federal;2885;MARCOS PARAÍSO DA SILVA;PRTB;PRTB;1;Não eleito;6;SP;250001715903;2040602022;0
SP;Deputado Federal;1341;EDUARDO DADE SALLUM;PT;PT / PV / PC do B;1;Suplente;6;SP;250001610695;2040602022;10885
SP;Deputado Federal;1435;ALESSANDRA SOUZA VALIM;PTB;PTB;1;Não eleito;6;SP;250001604862;2040602022;254
SP;Deputado Federal;3051;WALTER FERNANDES DA SILVA;NOVO;NOVO;1;Suplente;6;SP;250001597688;2040602022;1032
SP;Deputado Federal;4430;LAIR MOURA SALA MALAVILA JUSEVICIUS;UNIÃO;UNIÃO;1;Não eleito;6;SP;250001602038;2040602022;0
SP;Deputado Federal;3016;CELSO HENRIQUE DE OLIVEIRA;NOVO;NOVO;1;Suplente;6;SP;250001597676;2040602022;878
SP;Deputado Federal;4078;NAZARÉ BATISTA BRAGA;PSB;PSB;1;Suplente;6;SP;250001651383;2040602022;1290
SP;Deputado Federal;1142;JUSSARA MORO PRESTO;PP;PP;1;Suplente;6;SP;250001611986;2040602022;408
SP;Deputado Federal;5140;ALESSANDRA RUDOLPHO STRINGHETA BARBOSA;PATRIOTA;PATRIOTA;1;Não eleito;6;SP;250001620725;2040602022;702
SP;Deputado Federal;9032;SELMA SANTOS GAMA MARTINS;PROS;PROS;1;Não eleito;6;SP;250001738902;2040602022;44
SP;Deputado Federal;5176;ELISANGELA JOVANA DOS SANTOS;PATRIOTA;PATRIOTA;1;Não eleito;6;SP;250001620757;2040602022;546
SP;Deputado Federal;1807;EDEVALDO DONIZETTI DE CAMPOS;REDE;REDE / PSOL;1;Suplente;6;SP;250001613768;2040602022;421
SP;Deputado Federal;5068;SIMONY CRISTINA TEIXEIRA DOS ANJOS;PSOL;REDE / PSOL;1;Suplente;6;SP;250001613800;2040602022;1690
SP;Deputado Federal;3031;ANDRÉA DE OLIVEIRA MORAES;NOVO;NOVO;1;Suplente;6;SP;250001597682;2040602022;1176
SP;Deputado Federal;1973;CLEBER ARAÚJO BARBOSA;PODE;PODE;1;Suplente;6;SP;250001610320;2040602022;1906
SP;Deputado Federal;1028;DOMINGOS LUCIO FLEMING GALILEU DE VASCONCELOS;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;SP;250001611907;2040602022;2174
SP;Deputado Federal;1655;MARCELLO FERREIRA DOS SANTOS;PSTU;PSTU;1;Não eleito;6;SP;250001611408;2040602022;1256
SP;Deputado Federal;1334;FERNANDA MENDES PRADO;PT;PT / PV / PC do B;1;Suplente;6;SP;250001610699;2040602022;1974
SP;Deputado Federal;2891;LEANDRO VITOR AFONSO DA SILVA VERONEZ;PRTB;PRTB;1;Não eleito;6;SP;250001715880;2040602022;92
SP;Deputado Federal;3662;CICERO SANTANA DA SILVA;AGIR;AGIR;1;Não eleito;6;SP;250001717176;2040602022;120
SP;Deputado Federal;1610;THAIS RABELLO SILVA;PSTU;PSTU;1;Não eleito;6;SP;250001611411;2040602022;245
SP;Deputado Federal;1300;POLLYANNA DO VALLE ATAGIBA;PT;PT / PV / PC do B;1;Suplente;6;SP;250001610680;2040602022;20066
SP;Deputado Federal;1100;MANOEL MAURICIO SILVA NEVES;PP;PP;1;Eleito por QP;6;SP;250001611990;2040602022;129731
SP;Deputado Federal;7030;JOEL DE MELO;AVANTE;AVANTE;1;Não eleito;6;SP;250001622063;2040602022;728
SP;Deputado Federal;2088;MARCIO ALVARES DE SOUZA;PSC;PSC;1;Suplente;6;SP;250001643899;2040602022;1040
SP;Deputado Federal;9001;ANTONIO CARLOS MARCIANO;PROS;PROS;1;Não eleito;6;SP;250001677906;2040602022;547
SP;Deputado Federal;4042;TEREZINHA MARIA DOS SANTOS;PSB;PSB;1;Suplente;6;SP;250001620300;2040602022;4803
SP;Deputado Federal;1244;LEANDRO CSEIMAN DOURADO;PDT;PDT;1;Não eleito;6;SP;250001643749;2040602022;12573
SP;Deputado Federal;4427;REINALDO MONTEIRO DA SILVA;UNIÃO;UNIÃO;1;Suplente;6;SP;250001651724;2040602022;1368
SP;Deputado Federal;2826;RAIMUNDO NONATO PEREIRA DOS SANTOS;PRTB;PRTB;1;Não eleito;6;SP;250001715896;2040602022;139
SP;Deputado Federal;1223;RUTE APARECIDA LEITE RIPARI;PDT;PDT;1;Não eleito;6;SP;250001643728;2040602022;1523
SP;Deputado Federal;7765;ANGELA BARBOSA DOS SANTOS;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;6;SP;250001606086;2040602022;502
SP;Deputado Federal;1580;FÁBIO EDUARDO DE OLIVEIRA TERUEL;MDB;MDB;1;Eleito por QP;6;SP;250001611254;2040602022;235165
SP;Deputado Federal;4540;SONIA MARIA DELFINO;PSDB;CIDADANIA / PSDB;1;Suplente;6;SP;250001612127;2040602022;3439
SP;Deputado Federal;9023;ERICO ROMÃO DE VILLALBA ALVIM;PROS;PROS;1;Não eleito;6;SP;250001677921;2040602022;54
SP;Deputado Federal;5157;CASSIO ELMO GONÇALVES GALLO;PATRIOTA;PATRIOTA;1;Não eleito;6;SP;250001620743;2040602022;6336
SP;Deputado Federal;4546;MARINA CORREIA DA SILVA;PSDB;CIDADANIA / PSDB;1;Suplente;6;SP;250001612138;2040602022;353
SP;Deputado Federal;1266;JORGE AUGUSTO FIGO PESSOA;PDT;PDT;1;Não eleito;6;SP;250001643748;2040602022;817
SP;Deputado Federal;9009;ROMÉRIO MOURA DA FONSECA;PROS;PROS;1;Não eleito;6;SP;250001677884;2040602022;404
SP;Deputado Federal;7075;ALESSANDRO AZEVEDO DOS SANTOS;AVANTE;AVANTE;1;Não eleito;6;SP;250001622081;2040602022;3085
SP;Deputado Federal;2046;CLAUDIA NERYS DE OLIVEIRA;PSC;PSC;1;Suplente;6;SP;250001643877;2040602022;191
SP;Deputado Federal;5005;ROSEMEIRE MARQUES RIBEIRO ARCHANGELO;PSOL;REDE / PSOL;1;Suplente;6;SP;250001613773;2040602022;1718
SP;Deputado Federal;7044;ERNESTO BENEDITO NÓBILE;AVANTE;AVANTE;1;Não eleito;6;SP;250001622090;2040602022;565
SP;Deputado Federal;1140;GUILHERME DE SOUZA;PP;PP;1;Suplente;6;SP;250001612008;2040602022;508
SP;Deputado Federal;1165;MARCOS ROBERTO VICENTE;PP;PP;1;Suplente;6;SP;250001611988;2040602022;2119
SP;Deputado Federal;3328;PATRÍCIA MORA D'AVILA;PMN;PMN;1;Não eleito;6;SP;250001613973;2040602022;256
SP;Deputado Federal;4056;RIVANDA OLIVEIRA RIELI;PSB;PSB;1;Suplente;6;SP;250001736643;2040602022;479
SP;Deputado Federal;1152;MASSAEL BESSA DA SILVA;PP;PP;1;Suplente;6;SP;250001611989;2040602022;1335
SP;Deputado Federal;2083;PAULO PRADO LEITE;PSC;PSC;1;Suplente;6;SP;250001643923;2040602022;523
SP;Deputado Federal;3667;ROMULO APARECIDO SENNA DE SOUZA;AGIR;AGIR;1;Não eleito;6;SP;250001717130;2040602022;1309
SP;Deputado Federal;5513;CLEBER JACOB;PSD;PSD;1;Suplente;6;SP;250001604950;2040602022;2806
SP;Deputado Federal;1562;ARMANDO FERREIRO RODRIGUES;MDB;MDB;1;Suplente;6;SP;250001611226;2040602022;5860
SP;Deputado Federal;4453;RAQUEL VIEIRA DOS SANTOS;UNIÃO;UNIÃO;1;Suplente;6;SP;250001602047;2040602022;1492
SP;Deputado Federal;5561;LUANA DE BRITO TAVARES;PSD;PSD;1;Suplente;6;SP;250001604947;2040602022;3240
SP;Deputado Federal;2855;RENATO DO NASCIMENTO;PRTB;PRTB;1;Não eleito;6;SP;250001715897;2040602022;327
SP;Deputado Federal;7777;PAULO PEREIRA DA SILVA;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;6;SP;250001606095;2040602022;64137
SP;Deputado Federal;1953;DIUMIRA CARDOSO DE LIMA;PODE;PODE;1;Suplente;6;SP;250001610257;2040602022;395
SP;Deputado Federal;7094;ANTONIO MARCOS DA SILVA POLYCENO;AVANTE;AVANTE;1;Não eleito;6;SP;250001622046;2040602022;569
SP;Deputado Federal;1233;HEITOR ALVES;PDT;PDT;1;Não eleito;6;SP;250001643720;2040602022;6192
SP;Deputado Federal;1269;MARTA DIAS FELIX;PDT;PDT;1;Não eleito;6;SP;250001643724;2040602022;313
SP;Deputado Federal;3550;OSMAR DELLA PASCHOA JUNIOR;PMB;PMB;1;Não eleito;6;SP;250001635951;2040602022;591
SP;Deputado Federal;1190;PAULO ADRIANO LOPES LUCINDA TELHADA;PP;PP;1;Suplente;6;SP;250001612021;2040602022;69945
SP;Deputado Federal;2086;JOSE EDSON DE ARAUJO JUNIOR;PSC;PSC;1;Suplente;6;SP;250001643885;2040602022;137
SP;Deputado Federal;5110;MARCOS JULIANO FERREIRA;PATRIOTA;PATRIOTA;1;Não eleito;6;SP;250001620732;2040602022;21908
SP;Deputado Federal;7090;ELIAS ASSIS NETO;AVANTE;AVANTE;1;Não eleito;6;SP;250001622097;2040602022;8671
SP;Deputado Federal;4442;NERIA LUCIO BUZATTO;UNIÃO;UNIÃO;1;Suplente;6;SP;250001602033;2040602022;3155
SP;Deputado Federal;4555;JOICE CRISTINA HASSELMANN;PSDB;CIDADANIA / PSDB;1;Suplente;6;SP;250001612132;2040602022;13679
SP;Deputado Federal;7778;EDUARDO DE VASCONCELLOS CORREIA ANNUNCIATO;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;6;SP;250001606105;2040602022;8822
SP;Deputado Federal;5577;ANTONIO CEZAR CORREIA FREIRE;PSD;PSD;1;Eleito por QP;6;SP;250001604948;2040602022;143434
SP;Deputado Federal;2032;JOSÉ EDILSON PACHECO SILVA;PSC;PSC;1;Suplente;6;SP;250001643912;2040602022;313
SP;Deputado Federal;1134;SINÉSIO LUIZ ANTONIO;PP;PP;1;Suplente;6;SP;250001611998;2040602022;1583
SP;Deputado Federal;7026;CRISTINA ROHRBACHER;AVANTE;AVANTE;1;Não eleito;6;SP;250001622060;2040602022;88
SP;Deputado Federal;2101;MAXWELL TEODORO MARIANEK ALVES;PCB;PCB;1;Não eleito;6;SP;250001640574;2040602022;509
SP;Deputado Federal;2011;ANTÔNIO JOSÉ GERALDO;PSC;PSC;1;Suplente;6;SP;250001643890;2040602022;308
SP;Deputado Federal;1596;IOLANDA KEIKO MIASHIRO OTA;MDB;MDB;1;Suplente;6;SP;250001611250;2040602022;16626
SP;Deputado Federal;2256;DAVID CARDOSO;PL;PL;1;Suplente;6;SP;250001611373;2040602022;3331
SP;Deputado Federal;2767;ROBERTO SELMER JÚNIOR;DC;DC;1;Não eleito;6;SP;250001695270;2040602022;225
SP;Deputado Federal;9044;VALTER FRANCISCO BRITO;PROS;PROS;1;Não eleito;6;SP;250001677888;2040602022;64
SP;Deputado Federal;1307;FABIANA SOLER DOS SANTOS ANDRADE;PT;PT / PV / PC do B;1;Suplente;6;SP;250001610697;2040602022;7036
SP;Deputado Federal;1147;DAIANE CRISTINA MELO CORREA BARBOSA;PP;PP;1;Suplente;6;SP;250001612004;2040602022;3590
SP;Deputado Federal;2900;LISIA SAKAI;PCO;PCO;1;Não eleito;6;SP;250001700014;2040602022;203
SP;Deputado Federal;7705;TARYK AL JAMAHIRIYA AGIO;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;6;SP;250001606107;2040602022;261
SP;Deputado Federal;7038;MAURICIO JOSÉ LEMOS FREIRE;AVANTE;AVANTE;1;Não eleito;6;SP;250001622106;2040602022;2575
SP;Deputado Federal;4408;ELIAS ANTONIO NETO;UNIÃO;UNIÃO;1;Suplente;6;SP;250001651719;2040602022;5967
SP;Deputado Federal;1024;LUCIANA DA SILVA;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;SP;250001611850;2040602022;333
SP;Deputado Federal;9003;MARTA CRISTINA LUCHI DE LIMA;PROS;PROS;1;Não eleito;6;SP;250001677876;2040602022;18
SP;Deputado Federal;1035;CRISLAINE MARTINS PINHEIRO DA PAZ;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;SP;250001652803;2040602022;507
SP;Deputado Federal;5500;MARCO AURELIO BERTAIOLLI;PSD;PSD;1;Eleito por QP;6;SP;250001604939;2040602022;157552
SP;Deputado Federal;2701;STELA MARIA ATANÁZIO;DC;DC;1;Não eleito;6;SP;250001695271;2040602022;247
SP;Deputado Federal;9074;ALUISIO LUNDGREN CORREA REGIS;PROS;PROS;1;Não eleito;6;SP;250001677864;2040602022;65
SP;Deputado Federal;1328;TAMIRES GOMES SAMPAIO;PT;PT / PV / PC do B;1;Suplente;6;SP;250001610685;2040602022;25030
SP;Deputado Federal;2227;ROSANA DE OLIVEIRA VALLE;PL;PL;1;Eleito por QP;6;SP;250001611311;2040602022;216437
SP;Deputado Federal;1112;ISRAEL NANTES SANTOS;PP;PP;1;Suplente;6;SP;250001611967;2040602022;42470
SP;Deputado Federal;3503;MARCOS VINICIUS LUZ GIANNONI;PMB;PMB;1;Não eleito;6;SP;250001635957;2040602022;1011
SP;Deputado Federal;2899;LEILSON CASTRO DOS SANTOS;PRTB;PRTB;1;Não eleito;6;SP;250001715865;2040602022;183
SP;Deputado Federal;4071;JOSÉ FLORIANO DE ARAUJO JUNIOR;PSB;PSB;1;Não eleito;6;SP;250001620265;2040602022;0
SP;Deputado Federal;2789;PAULO PURKYT;DC;DC;1;Não eleito;6;SP;250001695268;2040602022;164
SP;Deputado Federal;3324;SONILDA SOARES CONSTANTINO DE OLIVEIRA;PMN;PMN;1;Não eleito;6;SP;250001613982;2040602022;60
SP;Deputado Federal;4330;WILSON GRASSI JÚNIOR;PV;PT / PV / PC do B;1;Não eleito;6;SP;250001676832;2040602022;0
SP;Deputado Federal;1960;ALESSANDRO SONEGO DE ALMEIDA;PODE;PODE;1;Suplente;6;SP;250001610295;2040602022;6061
SP;Deputado Federal;1006;RENATA SIMONETTI ALVES MARCHETTI;REPUBLICANOS;REPUBLICANOS;1;Suplente;6;SP;250001611859;2040602022;368
SP;Deputado Federal;7021;ROSELI DE PAULA SILVA DE SOUZA;AVANTE;AVANTE;1;Não eleito;6;SP;250001622072;2040602022;177
SP;Deputado Federal;3620;CLAUDIO SIDNEI RIBEIRO;AGIR;AGIR;1;Não eleito;6;SP;250001717124;2040602022;632
SP;Deputado Federal;4445;JOSE CARLOS OROSCO;UNIÃO;UNIÃO;1;Suplente;6;SP;250001602041;2040602022;23224
SP;Deputado Federal;1503;CARLA CRISTINA MASSARO FLORES;MDB;MDB;1;Suplente;6;SP;250001611222;2040602022;1304
SP;Deputado Federal;1133;BIANCA COLEPICOLO;PP;PP;1;Suplente;6;SP;250001611964;2040602022;3380
SP;Deputado Federal;5114;FÁBIO SARTORI MANFRINATO;PATRIOTA;PATRIOTA;1;Não eleito;6;SP;250001620709;2040602022;6865
SP;Deputado Federal;5147;JACKSON HENRIQUE DE SOUZA;PATRIOTA;PATRIOTA;1;Não eleito;6;SP;250001620728;2040602022;1080
SP;Deputado Federal;2004;MONICA FERREIRA BITENCOURT DE ALMEIDA;PSC;PSC;1;Suplente;6;SP;250001643875;2040602022;271
SP;Deputado Federal;1488;ORLANDO GALATI;PTB;PTB;1;Não eleito;6;SP;250001731887;2040602022;923
SP;Deputado Federal;2770;AILTON BOLIGNARI;DC;DC;1;Não eleito;6;SP;250001695275;2040602022;488
SP;Deputado Federal;1431;ROSINETE DA SILVA MOREIRA;PTB;PTB;1;Não eleito;6;SP;250001604822;2040602022;220
SP;Deputado Federal;7745;ANTÔNIO AGNALDO GUERRA;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;6;SP;250001606091;2040602022;561
SP;Deputado Federal;1326;EMERSON DE ABREU SANTANA;PT;PT / PV / PC do B;1;Suplente;6;SP;250001610696;2040602022;3757
SP;Deputado Federal;2274;JEFFERSON ALVES DE CAMPOS;PL;PL;1;Eleito por QP;6;SP;250001611329;2040602022;155336
SP;Deputado Federal;1251;GILSON DE SOUZA CARVALHO;PDT;PDT;1;Não eleito;6;SP;250001643745;2040602022;1055
SP;Deputado Federal;2292;DIOGO PEREIRA FORJAZ;PL;PL;1;Suplente;6;SP;250001611339;2040602022;12205
SP;Deputado Federal;2073;MARCELO GERALDO DA SILVA;PSC;PSC;1;Suplente;6;SP;250001643903;2040602022;450
SP;Deputado Federal;2037;JOSÉ LUIZ SILVEIRA FILHO;PSC;PSC;1;Suplente;6;SP;250001643880;2040602022;328
SP;Deputado Federal;5535;SILVIO EDUARDO CONEGLIAM PECCIOLI;PSD;PSD;1;Suplente;6;SP;250001604984;2040602022;13164
SP;Deputado Federal;7707;ANDRÉIA ROSA DA SILVA TOFOLO;SOLIDARIEDADE;SOLIDARIEDADE;1;Suplente;6;SP;250001606087;2040602022;3351
SP;Deputado Federal;2764;JOÃO ROBERTO DE SOUZA;DC;DC;1;Não eleito;6;SP;250001695265;2040602022;275
SP;Deputado Federal;1914;JÚLIO CÉSAR GARCIA;PODE;PODE;1;Suplente;6;SP;250001610325;2040602022;1158
SP;Deputado Federal;9067;JOSE RIBEIRO DE MELO;PROS;PROS;1;Não eleito;6;SP;250001677872;2040602022;109
SP;Deputado Federal;4017;ANTONIO CARLOS DE OLIVEIRA;PSB;PSB;1;Suplente;6;SP;250001651393;2040602022;602
SP;Deputado Federal;1510;WALTER VICIONI GONÇALVES;MDB;MDB;1;Suplente;6;SP;250001611268;2040602022;6186
SP;Deputado Federal;1500;MARIO PALUMBO JUNIOR;MDB;MDB;1;Eleito por QP;6;SP;250001611227;2040602022;254898
SP;Deputado Federal;3346;MARCELO FRANCISCO DE LACERDA;PMN;PMN;1;Não eleito;6;SP;250001613969;2040602022;260
SP;Deputado Federal;3618;WILKY ANDRADE OKAGAWA;AGIR;AGIR;1;Não eleito;6;SP;250001717159;2040602022;51
